TIPO_PRODUTO;NOME_PRODUTO;DATA_FINALIZACAO_PROCESSO;CATEGORIA_REGULATORIA;NUMERO_REGISTRO_PRODUTO;DATA_VENCIMENTO_REGISTRO;NUMERO_PROCESSO;CLASSE_TERAPEUTICA;EMPRESA_DETENTORA_REGISTRO;SITUACAO_REGISTRO;PRINCIPIO_ATIVO;REGISTRO_VALIDO;ANO_REGISTRO;CLASSE_TERAPEUTICA_NORMALIZADA
MEDICAMENTO;NORI-1;22/01/2024;ESPECIFICO;109740366.0;2034-01-01;25351166283202305;ANTIANEMICOS SIMPLES;49475833000106 - BIOLAB SANUS FARMACEUTICA LTDA;VALIDO;FERRIPOLIMALTOSE;Sim;2034;antianemicos_simples
MEDICAMENTO;PREMEXEDE;22/01/2024;SIMILAR;116370212.0;2034-01-01;25351514772202370;AGENTES ANTINEOPLASICOS;58430828000160 - BLAU FARMACEUTICA S.A.;VALIDO;PEMETREXEDE DISSODICO HEMIPENTAIDRATADO;Sim;2034;agentes_antineoplasicos
MEDICAMENTO;RETSEVMO;22/01/2024;NOVO;112600204.0;2027-01-01;25351110940202271;INIBIDORES DA PROTEINA QUINASE;43940618000144 - ELI LILLY DO BRASIL LTDA;VALIDO;SELPERCATINIBE;Sim;2027;inibidores_da_proteina_quinase
MEDICAMENTO;TANDRIFLAN;22/01/2024;SIMILAR;104971527.0;2034-01-01;25351119989202299;ANTINFLAMATORIOS;60665981000118 - UNIAO QUIMICA FARMACEUTICA NACIONAL S/A;VALIDO;PARACETAMOL +  CARISOPRODOL +  DICLOFENACO SODICO +  CAFEINA;Sim;2034;antinflamatorios
MEDICAMENTO;desloratadina;22/01/2024;GENERICO;177940058.0;2034-01-01;25351203384202366;ANTI-HISTAMINICOS PARA USO SISTEMICO;09545589000188 - MABRA FARMACEUTICA LTDA;VALIDO;DESLORATADINA;Sim;2034;anti-histaminicos_para_uso_sistemico
MEDICAMENTO;vildagliptina + cloridrato de metformina;22/01/2024;GENERICO;155370121.0;2034-01-01;25351331512202107;ANTIDIABETICOS;64171697000146 - ACCORD FARMACEUTICA LTDA;VALIDO;VILDAGLIPTINA +  CLORIDRATO DE METFORMINA;Sim;2034;antidiabeticos
MEDICAMENTO;Tecartus;;PRODUTO DE T;109290014.0;2028-01-12;25351087303202374;OUTROS ANTINEOPLASICOS;15670288000189 - GILEAD SCIENCES FARMACEUTICA DO BRASIL LTDA;VALIDO;BREXUCABTAGENO AUTOLEUCEL;Sim;2028;outros_antineoplasicos
MEDICAMENTO;ABEVMY;20/11/2023;BIOLOGICO;167130002.0;2032-01-10;25351585470202386;ANTINEOPLASICO;05215461000103 - EQUILIBRIO COMERCIO DE PRODUTOS FARMACEUTICOS LTDA EPP;VALIDO;BEVACIZUMABE;Sim;2032;antineoplasico
MEDICAMENTO;ABRYSVO;01/04/2024;BIOLOGICO;121100498.0;2034-01-04;25351566180202333;VACINAS;61072393000133 - PFIZER BRASIL LTDA;VALIDO;VACINA VIRUS SINCICIAL RESPIRATORIO A E B (RECOMBINANTE);Sim;2034;vacinas
MEDICAMENTO;ACZEO;26/02/2024;SIMILAR;155840675.0;2034-01-02;25351040890202257;PRODUTOS ANTI-ACNE;05161069000110 - BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A;VALIDO;ACIDO AZELAICO;Sim;2034;produtos_anti-acne
MEDICAMENTO;AFECSO;10/06/2024;SIMILAR;103920238.0;2034-01-06;25351877894202111;ANTI-HISTAMINICOS SISTEMICOS;30222814000131 - VITAMEDIC INDUSTRIA FARMACEUTICA LTDA;VALIDO;CLORIDRATO DE FEXOFENADINA;Sim;2034;anti-histaminicos_sistemicos
MEDICAMENTO;ALCACHOFRA AIRELA;29/01/2024;FITOTERAPICO;144930075.0;2034-01-01;25351762699202341;COLAGOGOS E COLERETICOS + FITOTERAPICO SIMPLES;01858973000129 - AIRELA INDUSTRIA FARMACEUTICA LTDA.;VALIDO;CYNARA SCOLYMUS L.;Sim;2034;colagogos_e_colereticos_+_fitoterapico_simples
MEDICAMENTO;ALCACHOFRA VITAMED;30/10/2023;FITOTERAPICO;103920231.0;2031-01-07;25351449551202313;COLAGOGOS E COLERETICOS;30222814000131 - VITAMEDIC INDUSTRIA FARMACEUTICA LTDA;VALIDO;CYNARA SCOLYMUS L.;Sim;2031;colagogos_e_colereticos
MEDICAMENTO;ALLENASAL;30/10/2023;SIMILAR;186200013.0;2029-01-05;25351617418202304;GLICOCORTICOIDES SISTEMICOS;38391432000143 - OPELLA HEALTHCARE BRAZIL LTDA;VALIDO;ACETONIDA DE TRIANCINOLONA;Sim;2029;glicocorticoides_sistemicos
MEDICAMENTO;ANTARA XR;25/03/2024;SIMILAR;100431507.0;2034-01-03;25351822515202317;ANTICONVULSIVANTES;61190096000192 - EUROFARMA LABORATORIOS S.A.;VALIDO;LEVETIRACETAM;Sim;2034;anticonvulsivantes
MEDICAMENTO;APETIVITON BC;05/02/2024;SIMILAR;115600259.0;2034-01-02;25351790906202012;ESTIMULANTES DO APETITE;17562075000169 - CIFARMA CIENTIFICA FARMACEUTICA LTDA;VALIDO;CLORIDRATO DE CIPROEPTADINA +  CLORIDRATO DE TIAMINA +  FOSFATO SODICO DE RIBOFLAVINA +  CLORIDRATO DE PIRIDOXINA +  NICOTINAMIDA +  ACIDO ASCORBICO;Sim;2034;estimulantes_do_apetite
MEDICAMENTO;APICS;14/02/2024;SIMILAR;101180657.0;2034-01-02;25351014245202106;ANTITROMBOTICO;62462015000129 - APSEN FARMACEUTICA S/A;VALIDO;APIXABANA;Sim;2034;antitrombotico
MEDICAMENTO;AQUARELA;13/05/2024;SIMILAR;105730079.0;2034-01-05;25351818325202397;ANTIPSICOTICOS;60659463002992 - ACHE LABORATORIOS FARMACEUTICOS S.A;VALIDO;ARIPIPRAZOL;Sim;2034;antipsicoticos
MEDICAMENTO;ATRIME;29/01/2024;SIMILAR;100431496.0;2034-01-01;25351685294202110;ANTIANGINOSOS E VASODILATADORES;61190096000192 - EUROFARMA LABORATORIOS S.A.;VALIDO;DICLORIDRATO DE TRIMETAZIDINA;Sim;2034;antianginosos_e_vasodilatadores
MEDICAMENTO;AUROM;16/04/2024;SIMILAR;125680338.0;2034-01-04;25351818468202307;ANALGESICOS CONTRA ENXAQUECA;73856593000166 - PRATI DONADUZZI & CIA LTDA;VALIDO;BENZOATO DE RIZATRIPTANA;Sim;2034;analgesicos_contra_enxaqueca
MEDICAMENTO;AZLA;25/03/2024;SIMILAR;106460235.0;2034-01-03;25351772867202314;ANTIMETABOLICOS ANALOGOS DA PIRIMIDINA;61282661000141 - LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA;VALIDO;AZACITIDINA;Sim;2034;antimetabolicos_analogos_da_pirimidina
MEDICAMENTO;AZMID;25/03/2024;SIMILAR;116370215.0;2034-01-03;25351866381202338;ANTIMETABOLICOS ANALOGOS DA PIRIMIDINA;58430828000160 - BLAU FARMACEUTICA S.A.;VALIDO;AZACITIDINA;Sim;2034;antimetabolicos_analogos_da_pirimidina
MEDICAMENTO;Albiomin;08/04/2024;BIOLOGICO;136410021.0;2028-01-11;25351126322202412;FRACOES DO SANGUE OU PLASMA EXCETO GAMAGLOBULINA;02513899000171 - GRIFOLS BRASIL LTDA;VALIDO;ALBUMINA HUMANA;Sim;2028;fracoes_do_sangue_ou_plasma_exceto_gamaglobulina
MEDICAMENTO;Alzyd;16/04/2024;SIMILAR;156510117.0;2034-01-04;25351533104202341;ANTIPARKINSONIANOS;05254971000181 - ZYDUS NIKKHO FARMACEUTICA LTDA;VALIDO;MESILATO DE RASAGILINA;Sim;2034;antiparkinsonianos
MEDICAMENTO;BENFIBE;16/04/2024;SIMILAR;114620047.0;2034-01-04;25351633805202118;MONOVITAMINAS EXCETO VITAMINA K;17440261000125 - MYRALIS INDUSTRIA FARMACEUTICA LTDA;VALIDO;BENFOTIAMINA;Sim;2034;monovitaminas_exceto_vitamina_k
MEDICAMENTO;BLAUTOX;13/05/2024;BIOLOGICO;116370219.0;2034-01-05;25351189083202401;AGENTE PARALISANTE NEUROMUSCULAR;58430828000160 - BLAU FARMACEUTICA S.A.;VALIDO;TOXINA BOTULINICA A;Sim;2034;agente_paralisante_neuromuscular
MEDICAMENTO;BLESTO;08/04/2024;SIMILAR;100431509.0;2034-01-04;25351668732202266;ANTIBIOTICOS ANTINEOPLASICOS;61190096000192 - EUROFARMA LABORATORIOS S.A.;VALIDO;SULFATO DE BLEOMICINA;Sim;2034;antibioticos_antineoplasicos
MEDICAMENTO;BORTYZ RTU;05/08/2024;NOVO;155370130.0;2034-01-08;25351206004202183;ANTINEOPLASICOS CITOTOXICOS;64171697000146 - ACCORD FARMACEUTICA LTDA;VALIDO;BORTEZOMIBE;Sim;2034;antineoplasicos_citotoxicos
MEDICAMENTO;BOZEMYB;01/04/2024;SIMILAR;116370216.0;2034-01-04;25351753897202313;ANTINEOPLASICOS CITOTOXICOS;58430828000160 - BLAU FARMACEUTICA S.A.;VALIDO;BORTEZOMIBE;Sim;2034;antineoplasicos_citotoxicos
MEDICAMENTO;BUSCOFEM GIRLS;08/04/2024;NOVO;178170968.0;2034-01-04;25351673259202239;ANALGESICOS NAO NARCOTICOS;61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.;VALIDO;IBUPROFENO;Sim;2034;analgesicos_nao_narcoticos
MEDICAMENTO;BUSCOPAN COMPOSTO;13/05/2024;SIMILAR;178170972.0;2034-01-05;25351045898202471;ANTIESPASMODICOS E ANTICOLINERGICOS-ASSOC  MEDICAMENTOSAS;61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.;VALIDO;BUTILBROMETO DE ESCOPOLAMINA +  DIPIRONA MONOIDRATADA;Sim;2034;antiespasmodicos_e_anticolinergicos-assoc__medicamentosas
MEDICAMENTO;BUSONID;30/07/2024;SIMILAR;105730082.0;2034-01-07;25351070300201596;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.;60659463002992 - ACHE LABORATORIOS FARMACEUTICOS S.A;VALIDO;BUDESONIDA;Sim;2034;glicocorticoides_top._simp._exc._uso_oftalm.
MEDICAMENTO;CANDECOR HCT;05/02/2024;SIMILAR;105831042.0;2034-01-02;25351634577202365;ANTI-HIPERTENSIVOS;45992062000165 - GERMED FARMACEUTICA LTDA;VALIDO;CANDESARTANA CILEXETILA +  HIDROCLOROTIAZIDA;Sim;2034;anti-hipertensivos
MEDICAMENTO;CIFOBAN;08/04/2024;ESPECIFICO;132230114.0;2034-01-04;25351287206202380;PRODUTOS PARA HEMODIALISE;01440590000136 - FRESENIUS MEDICAL CARE LTDA;VALIDO;CITRATO DE SODIO DI-HIDRATADO;Sim;2034;produtos_para_hemodialise
MEDICAMENTO;CINETOL;30/07/2024;SIMILAR;102980599.0;2034-01-07;25351292522202021;ANTIPARKINSONIANOS;44734671000151 - CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.;VALIDO;CLORIDRATO DE BIPERIDENO;Sim;2034;antiparkinsonianos
MEDICAMENTO;CLARITROMICINA;01/04/2024;GENERICO;174650016.0;2034-01-04;25351016452202430;MACROLIDEOS;09058502000148 - FARMA VISION IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA;VALIDO;CLARITROMICINA;Sim;2034;macrolideos
MEDICAMENTO;CLORIDRATO DE AMBROXOL;30/10/2023;GENERICO;105710171.0;2027-01-02;25351613219202319;EXPECTORANTES BALSAMICOS E MUCOLITICO;18324343000177 - BELFAR LTDA;VALIDO;CLORIDRATO DE AMBROXOL;Sim;2027;expectorantes_balsamicos_e_mucolitico
MEDICAMENTO;CONTROLTRAT;26/02/2024;SIMILAR;114620046.0;2034-01-02;25351002058202252;ANALGESICOS NARCOTICOS;17440261000125 - MYRALIS INDUSTRIA FARMACEUTICA LTDA;VALIDO;CLORIDRATO DE TRAMADOL +  PARACETAMOL;Sim;2034;analgesicos_narcoticos
MEDICAMENTO;COXDUO;08/04/2024;SIMILAR;155730069.0;2034-01-04;25351433277202280;ANTINFLAMATORIOS;05333542000108 - TEVA FARMACEUTICA LTDA.;VALIDO;PARECOXIBE SODICO;Sim;2034;antinflamatorios
MEDICAMENTO;CYTOVINEX;22/04/2024;SIMILAR;116370218.0;2034-01-04;25351782896202386;ALCALOIDE DA VINCA;58430828000160 - BLAU FARMACEUTICA S.A.;VALIDO;SULFATO DE VINCRISTINA;Sim;2034;alcaloide_da_vinca
MEDICAMENTO;Choriomon-M;04/03/2024;BIOLOGICO;187590012.0;2027-01-02;25351037266202434;HORMONIO GONADOTROFICO;11082598000393 - BESINS HEALTHCARE BRASIL COMERCIAL E DISTRIBUIDORA DE MEDICAMEN;VALIDO;GONADOTROPINA CORIONICA;Sim;2027;hormonio_gonadotrofico
MEDICAMENTO;DECONTOSSE;22/07/2024;FITOTERAPICO;105730081.0;2034-01-07;25351670734202215;ANTITUSSIGENOS SIMPLES;60659463002992 - ACHE LABORATORIOS FARMACEUTICOS S.A;VALIDO;ALTHAEA OFFICINALIS L.;Sim;2034;antitussigenos_simples
MEDICAMENTO;DEPURA;30/10/2023;ESPECIFICO;186200011.0;2025-01-07;25351571246202315;VITAMINA D E ANALOGOS;38391432000143 - OPELLA HEALTHCARE BRAZIL LTDA;VALIDO;COLECALCIFEROL;Sim;2025;vitamina_d_e_analogos
MEDICAMENTO;DESENVO;29/04/2024;SIMILAR;105730073.0;2034-01-04;25351822513202310;ANTIDEPRESSIVOS;60659463002992 - ACHE LABORATORIOS FARMACEUTICOS S.A;VALIDO;SUCCINATO DE DESVENLAFAXINA MONOIDRATADO;Sim;2034;antidepressivos
MEDICAMENTO;DESLORANA;05/02/2024;SIMILAR;167730689.0;2034-01-02;25351305653202328;ANTI-HISTAMINICOS SISTEMICOS;05044984000126 - LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA;VALIDO;DESLORATADINA;Sim;2034;anti-histaminicos_sistemicos
MEDICAMENTO;DIAVITALITY;11/03/2024;SIMILAR;110360268.0;2034-01-03;25351951944202473;ANTIDIABETICOS;30332829000152 - HEMAFARMA COM. E IND. FARM. LTDA;VALIDO;VILDAGLIPTINA;Sim;2034;antidiabeticos
MEDICAMENTO;DIPATE;01/04/2024;NOVO;158320005.0;2034-01-04;25351627148202251;ETILENOIMINAS;19501429000190 - MAWDSLEYS PHARMACEUTICALS DO BRASIL LTDA;VALIDO;TIOTEPA;Sim;2034;etilenoiminas
MEDICAMENTO;DIPIDOR;26/02/2024;SIMILAR;113430216.0;2027-01-10;25351800035202397;ANALGESICOS NAO NARCOTICOS;19570720000110 - HIPOLABOR FARMACEUTICA LTDA;VALIDO;DIPIRONA;Sim;2027;analgesicos_nao_narcoticos
MEDICAMENTO;DIPIRONA SODICA;30/10/2023;GENERICO;105710170.0;2027-01-05;25351613196202342;ANALGESICOS NAO NARCOTICOS;18324343000177 - BELFAR LTDA;VALIDO;DIPIRONA;Sim;2027;analgesicos_nao_narcoticos
MEDICAMENTO;DIPIRONA SODICA+CAFEINA ANIDRA+CITRATO DE ORFENADRINA;29/01/2024;GENERICO;103700789.0;2034-01-01;25351531624201158;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A;VALIDO;DIPIRONA MONOIDRATADA +  CITRATO DE ORFENADRINA +  CAFEINA ANIDRA;Sim;2034;relaxantes_musculares_centrais-associacoes_medicamentosas
MEDICAMENTO;DIPRIN;30/07/2024;SIMILAR;154230356.0;2034-01-07;25351048887202443;ANALGESICOS NAO NARCOTICOS;03485572000104 - GEOLAB INDUSTRIA FARMACEUTICA S/A;VALIDO;DIPIRONA MONOIDRATADA;Sim;2034;analgesicos_nao_narcoticos
MEDICAMENTO;DOSYX;04/03/2024;GENERICO;106460234.0;2034-01-03;25351854500202318;OUTROS HORMONIOS MEDIADORES E PRODUTOS EQUIVALENTES;61282661000141 - LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA;VALIDO;ACETATO DE DESMOPRESSINA;Sim;2034;outros_hormonios_mediadores_e_produtos_equivalentes
MEDICAMENTO;DOXAPROST;27/05/2024;SIMILAR;104971532.0;2034-01-05;25351110510202259;OUTROS PRODUTOS COM ACAO NO TRATO URINARIO;60665981000118 - UNIAO QUIMICA FARMACEUTICA NACIONAL S/A;VALIDO;MESILATO DE DOXAZOSINA;Sim;2034;outros_produtos_com_acao_no_trato_urinario
MEDICAMENTO;DUELLE;27/05/2024;SIMILAR;156510120.0;2034-01-05;25351209174202462;ESTROGENOS ASSOCS  A OUTROS FARMACOS EXCLUSIVE ANDROGENOS;05254971000181 - ZYDUS NIKKHO FARMACEUTICA LTDA;VALIDO;ACETATO DE CIPROTERONA +  ETINILESTRADIOL;Sim;2034;estrogenos_assocs__a_outros_farmacos_exclusive_androgenos
MEDICAMENTO;DULCOLAX;27/11/2023;NOVO;186200020.0;2026-01-07;25351617278202366;LAXANTES IRRITANTES OU ESTIMULANTES;38391432000143 - OPELLA HEALTHCARE BRAZIL LTDA;VALIDO;BISACODIL;Sim;2026;laxantes_irritantes_ou_estimulantes
MEDICAMENTO;DULCOLAX GOTAS;30/10/2023;SIMILAR;186200014.0;2031-01-04;25351617419202341;LAXANTES IRRITANTES OU ESTIMULANTES;38391432000143 - OPELLA HEALTHCARE BRAZIL LTDA;VALIDO;PICOSSULFATO DE SODIO MONOIDRATADO;Sim;2031;laxantes_irritantes_ou_estimulantes
MEDICAMENTO;DUOSYNC;26/02/2024;SIMILAR;156510113.0;2034-01-02;25351441701202341;ANTIPARKINSONIANOS;05254971000181 - ZYDUS NIKKHO FARMACEUTICA LTDA;VALIDO;CARBIDOPA +  LEVODOPA;Sim;2034;antiparkinsonianos
MEDICAMENTO;DUOVAZI;25/03/2024;ESPECIFICO;103920235.0;2034-01-03;25351215368202316;ANTIVARICOSOS DE ACAO SISTEMICA;30222814000131 - VITAMEDIC INDUSTRIA FARMACEUTICA LTDA;VALIDO;DIOSMINA +  HESPERIDINA;Sim;2034;antivaricosos_de_acao_sistemica
MEDICAMENTO;DUXXEN;25/03/2024;SIMILAR;178170966.0;2034-01-03;25351982658202115;ANTIDEPRESSIVOS;61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.;VALIDO;CLORIDRATO DE DULOXETINA;Sim;2034;antidepressivos
MEDICAMENTO;EDURANT;26/02/2024;NOVO;112363442.0;2034-01-02;25351294935202121;ANTIVIROTICOS;51780468000187 - JANSSEN-CILAG FARMACEUTICA LTDA;VALIDO;CLORIDRATO DE RILPIVIRINA;Sim;2034;antiviroticos
MEDICAMENTO;EPTOMYDEX;20/05/2024;SIMILAR;116370220.0;2034-01-05;25351115458202499;HIPNOTICOS;58430828000160 - BLAU FARMACEUTICA S.A.;VALIDO;ETOMIDATO;Sim;2034;hipnoticos
MEDICAMENTO;ESTOMANOL;30/10/2023;ESPECIFICO;144930071.0;2029-01-06;25351442648202303;ANTIACIDO;01858973000129 - AIRELA INDUSTRIA FARMACEUTICA LTDA.;VALIDO;BICARBONATO DE SODIO +  CARBONATO DE SODIO;Sim;2029;antiacido
MEDICAMENTO;ESTOMAZIL;13/05/2024;ESPECIFICO;178170971.0;2034-01-05;25351881528202310;ANTIACIDO;61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.;VALIDO;HIDROXIDO DE MAGNESIO +  CARBONATO DE CALCIO +  HIDROXIDO DE ALUMINIO;Sim;2034;antiacido
MEDICAMENTO;EVORTIA;13/05/2024;SIMILAR;178170970.0;2034-01-05;25351294453202332;ANTIDEPRESSIVOS;61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.;VALIDO;BROMIDRATO DE VORTIOXETINA;Sim;2034;antidepressivos
MEDICAMENTO;Evkeeza;06/08/2024;BIOLOGICO;139640004.0;2034-01-08;25351625623202335;;27724245000118 - ULTRAGENYX BRASIL FARMACEUTICA LTDA;VALIDO;EVINACUMABE;Sim;2034;
MEDICAMENTO;Evtor;29/01/2024;SIMILAR;155370122.0;2034-01-01;25351350451202331;AGENTE IMUNOSUPRESSOR;64171697000146 - ACCORD FARMACEUTICA LTDA;VALIDO;EVEROLIMO;Sim;2034;agente_imunosupressor
MEDICAMENTO;FOPITANT;29/04/2024;SIMILAR;165070030.0;2034-01-04;25351921897202191;ANTIEMETICOS E ANTINAUSEANTES;24633934000129 - CAMBER FARMACEUTICA LTDA;VALIDO;FOSAPREPITANTO DIMEGLUMINA;Sim;2034;antiemeticos_e_antinauseantes
MEDICAMENTO;FOSTIMON-M;04/03/2024;BIOLOGICO;187590013.0;2027-01-10;25351037444202427;HORMONIO GONADOTROFICO;11082598000393 - BESINS HEALTHCARE BRASIL COMERCIAL E DISTRIBUIDORA DE MEDICAMEN;VALIDO;UROFOLITROPINA;Sim;2027;hormonio_gonadotrofico
MEDICAMENTO;FUMAGUM;10/06/2024;ESPECIFICO;103900229.0;2034-01-06;25351732802202166;MEDICAMENTOS UTILIZADOS NO TRATAMENTO DA DEPENDENCIA DA NICOTINA;33349473000158 - FARMOQUIMICA S/A;VALIDO;COPOLIMERO DE DIVINILBENZENO E METACRILATO DE NICOTINA;Sim;2034;medicamentos_utilizados_no_tratamento_da_dependencia_da_nicotina
MEDICAMENTO;Fulphila;20/11/2023;BIOLOGICO;167130001.0;2030-01-09;25351585227202368;OUTROS PRODUTOS QUE ATUAM NO SANGUE E HEMATOPOIESE;05215461000103 - EQUILIBRIO COMERCIO DE PRODUTOS FARMACEUTICOS LTDA EPP;VALIDO;PEGFILGRASTIM;Sim;2030;outros_produtos_que_atuam_no_sangue_e_hematopoiese
MEDICAMENTO;GINKOZYD;29/01/2024;FITOTERAPICO;156510112.0;2034-01-01;25351339604202399;ANTIAGREGANTE PLAQUETARIO + ANTIVERTIGINOSOS + VASODILATADORES CEREBRAIS;05254971000181 - ZYDUS NIKKHO FARMACEUTICA LTDA;VALIDO;GINKGO BILOBA L.;Sim;2034;antiagregante_plaquetario_+_antivertiginosos_+_vasodilatadores_cerebrais
MEDICAMENTO;GLUNAC DUO;13/05/2024;SIMILAR;105831046.0;2034-01-05;25351086927202455;ANTIDIABETICOS;45992062000165 - GERMED FARMACEUTICA LTDA;VALIDO;LINAGLIPTINA +  CLORIDRATO DE METFORMINA;Sim;2034;antidiabeticos
MEDICAMENTO;GRIPALCEFITO;11/03/2024;FITOTERAPICO;100380113.0;2034-01-03;25351398878202310;EXPECTORANTES;46179008000168 - BRASTERAPICA PHARMACEUTICA LTDA.;VALIDO;HEDERA HELIX L.;Sim;2034;expectorantes
MEDICAMENTO;GUTTALAX;30/10/2023;NOVO;186200016.0;2026-01-09;25351617677202327;LAXANTES IRRITANTES OU ESTIMULANTES;38391432000143 - OPELLA HEALTHCARE BRAZIL LTDA;VALIDO;PICOSSULFATO DE SODIO MONOIDRATADO;Sim;2026;laxantes_irritantes_ou_estimulantes
MEDICAMENTO;HEDD;26/02/2024;SIMILAR;103900226.0;2034-01-02;25351862471202350;ANTIPSICOTICOS;33349473000158 - FARMOQUIMICA S/A;VALIDO;ARIPIPRAZOL;Sim;2034;antipsicoticos
MEDICAMENTO;HERMAB;29/01/2024;BIOLOGICO;100431494.0;2034-01-01;25351631708202271;ANTINEOPLASICO;61190096000192 - EUROFARMA LABORATORIOS S.A.;VALIDO;TRASTUZUMABE;Sim;2034;antineoplasico
MEDICAMENTO;HETROCAR;15/07/2024;SIMILAR;165070031.0;2034-01-07;25351083122202298;ANTINEOPLASICOS CITOTOXICOS;24633934000129 - CAMBER FARMACEUTICA LTDA;VALIDO;CARBOPLATINA;Sim;2034;antineoplasicos_citotoxicos
MEDICAMENTO;HIPOGLOS;30/10/2023;ESPECIFICO;157211216.0;2026-01-08;25351468835202317;OUTROS PRODUTOS COM ACAO NA PELE E MUCOSAS;59748988000114 - JOHNSON & JOHNSON INDUSTRIAL LTDA.;VALIDO;COLECALCIFEROL +  OXIDO DE ZINCO +  PALMITATO DE RETINOL;Sim;2026;outros_produtos_com_acao_na_pele_e_mucosas
MEDICAMENTO;HISMERID;01/07/2024;ESPECIFICO;125680341.0;2034-01-07;25351171636202208;DIOSMINA, ASSOCIACOES CONTENDO;73856593000166 - PRATI DONADUZZI & CIA LTDA;VALIDO;DIOSMINA +  FLAVONOIDES EXPRESSOS EM HESPERIDINA;Sim;2034;diosmina,_associacoes_contendo
MEDICAMENTO;HOPEM;11/03/2024;SIMILAR;165070029.0;2034-01-03;25351743989201917;ANTINEOPLASICO;24633934000129 - CAMBER FARMACEUTICA LTDA;VALIDO;PEMETREXEDE DISSODICO HEMIPENTAIDRATADO;Sim;2034;antineoplasico
MEDICAMENTO;HULIO;20/11/2023;BIOLOGICO;167130005.0;2032-01-09;25351620446202309;ANTIINFLAMATORIOS E ANTIREUMATICOS;05215461000103 - EQUILIBRIO COMERCIO DE PRODUTOS FARMACEUTICOS LTDA EPP;VALIDO;ADALIMUMABE;Sim;2032;antiinflamatorios_e_antireumaticos
MEDICAMENTO;HYPONIBE;04/03/2024;SIMILAR;103870084.0;2034-01-03;25351824747202300;AGENTES ANTINEOPLASICOS;17174657000178 - HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMACIA LTDA;VALIDO;MESILATO DE IMATINIBE;Sim;2034;agentes_antineoplasicos
MEDICAMENTO;Hilergro;27/05/2024;SIMILAR;196240002.0;2034-01-05;25351045899202416;ANTIALERGICOS;43056264000170 - KYMBERG FARMACEUTICA DO BRASIL LTDA;VALIDO;MALEATO DE DEXCLORFENIRAMINA;Sim;2034;antialergicos
MEDICAMENTO;Hipovit B;29/04/2024;ESPECIFICO;113430218.0;2034-01-04;25351224978202220;VITAMINA B1 (MONODROGA);19570720000110 - HIPOLABOR FARMACEUTICA LTDA;VALIDO;CLORIDRATO DE TIAMINA;Sim;2034;vitamina_b1_(monodroga)
MEDICAMENTO;INFOC;26/02/2024;SIMILAR;105730070.0;2034-01-02;25351824894202371;ANTICONVULSIVANTES;60659463002992 - ACHE LABORATORIOS FARMACEUTICOS S.A;VALIDO;PREGABALINA;Sim;2034;anticonvulsivantes
MEDICAMENTO;INFOC;08/04/2024;SIMILAR;105730071.0;2034-01-04;25351824895202316;ANTICONVULSIVANTES;60659463002992 - ACHE LABORATORIOS FARMACEUTICOS S.A;VALIDO;PREGABALINA;Sim;2034;anticonvulsivantes
MEDICAMENTO;INTRATECT;01/04/2024;BIOLOGICO;136410019.0;2026-01-03;25351126124202441;IMUNOGLOBULINAS;02513899000171 - GRIFOLS BRASIL LTDA;VALIDO;IMUNOGLOBULINA +  IMUNOGLOBULINA HUMANA;Sim;2026;imunoglobulinas
MEDICAMENTO;ISOVIT;30/10/2023;FITOTERAPICO;144930072.0;2025-01-08;25351532737202332;COADJUVANTE NO TRATAMENTO DO CLIMATERIO;01858973000129 - AIRELA INDUSTRIA FARMACEUTICA LTDA.;VALIDO;GLYCINE MAX (L.) MERR.;Sim;2025;coadjuvante_no_tratamento_do_climaterio
MEDICAMENTO;KETALGI;05/08/2024;SIMILAR;103720315.0;2034-01-08;25351251421202423;ANTINFLAMATORIOS ANTIREUMATICOS;43312503000105 - SUPERA FARMA LABORATORIOS S.A;VALIDO;ETODOLACO;Sim;2034;antinflamatorios_antireumaticos
MEDICAMENTO;KETHOL;08/07/2024;SIMILAR;105831047.0;2034-01-07;25351061783202424;ANTINFLAMATORIOS;45992062000165 - GERMED FARMACEUTICA LTDA;VALIDO;TROMETAMOL CETOROLACO;Sim;2034;antinflamatorios
